-5.095595736446366653e-01,-2.157943523437205469e-01,1.146426613111044844e+03
1.238091249720111031e-01,-8.260153036263396809e-01,7.768511974421530795e+02
1.377881579890563970e-04,-3.352476277851248587e-03,1.000000000000000000e+00
